user,is_red_team,isolation_forest,oneclass_svm,autoencoder
user1195,0,0.47851577394582007,-26.052559842858983,0.026715003208196277
user1196,0,0.46947745433990085,-17.07455937812577,0.00013134573283101717
user1197,0,0.5029252487741307,-12.926553412044626,0.007685830671302349
user1198,0,0.486702864291804,-20.711439409468,0.0749984474687683
user1199,0,0.48479849835089495,-15.03397041166076,0.008994242586337537
user1200,0,0.41624664493092633,-41.899421943233335,0.018291520033730704
user1201,0,0.4732115234750903,-14.081728260518588,0.0004111394332308879
user1202,0,0.4816348162314389,-9.496677598509251,0.026035327564520063
user1203,0,0.47881871553240757,-21.06741138421887,0.027284144748110542
user1204,0,0.47881871553240757,-21.06741138421887,0.027284144748110542
user1205,0,0.49268139759987395,-19.6433341548761,0.024406072430471146
user1206,0,0.4219016590673082,-29.208453961150525,0.019041464449217567
user1207,0,0.4318145913272218,-25.744320622611554,0.02363822981595747
user1208,0,0.45623443275171227,-25.39632569297271,0.006388044658576439
user1209,0,0.5366272160406445,-3.852981547462633,0.00028365284449655636
user1210,0,0.46271808919850854,-27.37972075551221,0.0327078581430612
user1211,0,0.45050933528066306,-27.301497533247897,0.0018273371420254975
user1212,0,0.47038391575479144,-25.499523592141998,0.0024208514350354234
user1213,0,0.49396626070891303,-8.149643857667229,0.03521911089695801
user1214,0,0.45804010496711134,-28.285347548355986,0.03793661380958373
user1215,0,0.5640828035741967,4.730630954477192,0.14020036892385038
user1216,0,0.5905276019705503,12.177493189656104,0.04202971028877964
user1217,0,0.5164357884441011,-4.578088912435419,0.000921801198897644
user1218,0,0.43283741743501164,-35.4396868133467,0.004072250279421335
user1219,0,0.5085190807860063,-6.262917160084498,0.0019530483162200226
user1220,0,0.4347694009917458,-23.978614550091862,0.04362849429084892
user1221,0,0.48636263921102285,-9.02203266873559,0.07838236066161007
user1222,0,0.5164357884441011,-4.578088912435419,0.000921801198897644
user1223,0,0.47528054723251983,-15.06299378563574,0.0020790018355093666
user1224,0,0.4328569007668048,-25.714667611409396,0.014995047722859305
user1225,0,0.49268139759987395,-19.6433341548761,0.024406072430471146
user1226,0,0.5113875944050174,-11.335273752825572,0.02740097821795032
user1227,0,0.48268654982100995,-12.883451352852518,0.01565714843781729
user1228,0,0.5084001194166027,-4.782858043244744,0.021427835104373294
user1229,0,0.6099219560960577,-8.269776620081586,0.19226717205087637
user1230,0,0.48479849835089495,-15.03397041166076,0.008994242586337537
user1231,0,0.497223933544457,-15.808565273857482,0.02018601643098718
user1232,0,0.4580443965301309,-25.32670953163779,0.038684036793009774
user1233,0,0.479350058005268,-27.543790687004503,0.04175747708969382
user1234,0,0.43958231666799563,-22.779524657839772,0.009788398997510994
user1235,0,0.4725574721548093,-20.830298953823416,0.0005782355120316509
user1236,0,0.6717475326509473,2.9728939163759662,0.120721842812477
user1237,0,0.44956384930682775,-30.80476240119296,0.009656648507269354
user1238,0,0.5328394290933895,-5.1768955877870155,0.023465055422730995
user1239,0,0.5283002757596984,-13.073173766059256,0.12530195011240639
user1240,0,0.44245475234929704,-33.27772382743069,0.0030751436478088615
user1241,0,0.4761997534383682,-25.2721314936708,0.010335031945766895
user1242,0,0.44993834019039836,-35.335248429686914,0.00859174248570757
user1243,0,0.4562562976670979,-20.259836367475344,0.0008535377242341774
user1244,0,0.44884867446884247,-30.440416881806243,0.0007105751816811746
user1245,0,0.5893685833556791,-11.042065299471972,0.23010580092749444
user1246,0,0.4737663625109434,-24.93433799776207,0.024192772655044503
user1247,0,0.47851532199834096,-25.94618263208514,0.047786508510259826
user1248,0,0.4877272004086171,138.87496173084313,2.0190875234099206
user1249,0,0.4909182669019133,-18.870050224162014,0.02928928264615496
user1250,0,0.44993834019039836,-35.335248429686914,0.00859174248570757
user1251,0,0.46271808919850854,-27.37972075551221,0.0327078581430612
user1252,0,0.677642580863882,21.22874274609984,0.21988687172825855
user1253,0,0.5185386807500973,-7.928992844381014,0.06360768891969154
user1254,0,0.5418117622272393,-0.0003313587835123144,0.1211771621112518
user1255,0,0.4230122694509949,-41.990220742679554,0.00015084415907905922
user1256,0,0.4921644556275044,-17.099522807064318,0.005208895942326115
user1257,0,0.5239143874519089,-5.437258556830301,0.0013260785680624728
user1258,0,0.5333828309025203,-9.880173965853544,0.0566109549538158
user1259,0,0.49620032548862536,-12.578241775438755,0.009639983103119403
user1260,0,0.6260607045416421,-14.891640435431981,0.0651022126394594
user1261,0,0.46271808919850854,-27.37972075551221,0.0327078581430612
user1262,0,0.5099647641593951,0.00019253866599910907,0.040767695263928753
user1263,0,0.4732719082313003,-20.593825726239714,0.0006635308982767403
user1264,0,0.46272728138818237,-30.068038747444547,0.06653806832223931
user1265,0,0.51886767036125,-3.265054522216815e-05,0.003633798725751909
user1266,0,0.4328569007668048,-25.714667611409396,0.014995047722859305
user1267,0,0.46271808919850854,-27.37972075551221,0.0327078581430612
user1268,0,0.4512656311277368,-25.221339089155066,0.04325005305299992
user1269,0,0.46178461389176534,-19.01254263518092,0.003434545205990512
user1270,0,0.4693952978078652,-20.264284625225002,0.010467299458336543
user1271,0,0.4619672743565356,-25.385293733989727,0.0020952361953632446
user1272,0,0.46947745433990085,-17.07455937812577,0.00013134573283101717
user1273,0,0.6179432388185487,0.30503520896218106,0.32781157060556826
user1274,0,0.4575818066743731,-30.737258206562217,0.025229227736721618
user1275,0,0.4363969236577529,-36.749786300127795,0.00386476009696126
user1276,0,0.4747966711441321,-15.968893987351237,0.045212680697956205
user1277,0,0.41327693737875326,-45.427756300484845,0.0001435783914748547
user1278,0,0.4198321303708665,-44.949539700171414,0.014234193833231011
user1279,0,0.4619672743565356,-25.385293733989727,0.0020952361953632446
user1280,0,0.4303752555302007,-23.96754205735155,0.00475754055841984
user1281,0,0.5147987772566297,-19.13952464956421,0.13670745918183513
user1282,0,0.48161827984907063,-8.488064807580997,0.005007368082954002
user1283,0,0.43532164607854346,-33.18201385622933,0.007450782266496056
user1284,0,0.43610361065022246,-34.906118641015695,0.036303541595829165
user1285,0,0.5415643218339908,-2.421129463912621,0.03493825789226334
user1286,0,0.4230122694509949,-41.990220742679554,0.00015084415907905922
user1287,0,0.48636263921102285,-9.02203266873559,0.07838236066161007
user1288,0,0.48494676104919854,-9.566800162748649,0.013143377167276813
user1289,0,0.4894718807940809,-25.171778133288456,0.05937365510764003
user1290,0,0.46947745433990085,-17.07455937812577,0.00013134573283101717
user1291,0,0.5806145883020934,-20.574336189581942,0.11160899827399291
user1292,0,0.46271808919850854,-27.37972075551221,0.0327078581430612
user1293,0,0.46272728138818237,-30.068038747444547,0.06653806832223931
user1294,0,0.512732551861005,-4.48929751050494,0.022410598912823845
user1295,0,0.443038825373037,-31.726915519657894,0.00018129358232538267
user1296,0,0.4419707083857377,-37.14415274302576,0.030490152038776443
user1297,0,0.47038391575479144,-25.499523592141998,0.0024208514350354234
user1298,0,0.44431041990489506,-29.51670508058615,0.0010448054879066166
user1299,0,0.5147987772566297,-19.13952464956421,0.13670745918183513
user1300,0,0.46705657271815015,-14.279113196439795,0.028749271342276318
user1301,0,0.5127914672340449,-3.855352883644457,0.0019076515532614096
user1302,0,0.4562562976670979,-20.259836367475344,0.0008535377242341774
user1303,0,0.4347694009917458,-23.978614550091862,0.04362849429084892
user1304,0,0.4692845193494473,-14.184910453903228,0.01132829414996661
user1305,0,0.43922459153947685,-40.05547905938491,0.00595201866383547
user1306,0,0.4725574721548093,-20.830298953823416,0.0005782355120316509
user1307,0,0.5270138520240897,-8.864662498257616,0.0444921658511071
user1308,0,0.4468762910763357,-36.81096776097428,0.041082192720283815
user1309,0,0.6722196464634876,43.21989873448018,0.6857517460027399
user1310,0,0.51886767036125,-3.265054522216815e-05,0.003633798725751909
user1311,0,0.43958231666799563,-22.779524657839772,0.009788398997510994
user1312,0,0.4580443965301309,-25.32670953163779,0.038684036793009774
user1313,0,0.6306457000476647,12.17578659733718,0.06785166030550871
user1314,0,0.51886767036125,-3.265054522216815e-05,0.003633798725751909
user1315,0,0.4732115234750903,-14.081728260518588,0.0004111394332308879
user1316,0,0.47797080943241366,-15.545444779868916,0.0019553444399526766
user1317,0,0.4676994893450291,-13.987741320529949,0.050495599173720714
user1318,0,0.5225084562327604,-0.00025890849704524044,0.007556933135976357
user1319,0,0.4232094136542357,-40.55286773516599,0.0006887778788685621
user1320,0,0.4450642676866763,-22.75525982216206,0.031389414861271545
user1321,0,0.48915250892712775,-26.137166433235876,0.07571288507528323
user1322,0,0.49620032548862536,-12.578241775438755,0.009639983103119403
user1323,0,0.479350058005268,-27.543790687004503,0.04175747708969382
user1324,0,0.49245586333346286,-18.51289073631969,0.01800709472865322
user1325,0,0.4668363314563119,-20.65373477763964,0.024769773249923934
user1326,0,0.4939122751700855,-16.301419250060462,0.0328375744050347
user1327,0,0.4747966711441321,-15.968893987351237,0.045212680697956205
user1328,0,0.44884867446884247,-30.440416881806243,0.0007105751816811746
user1329,0,0.43958231666799563,-22.779524657839772,0.009788398997510994
user1330,0,0.5270138520240897,-8.864662498257616,0.0444921658511071
user1331,0,0.4861958774681489,-16.382999309063877,0.05486122716245975
user1332,0,0.5936842892082128,-12.362572166570118,0.06863747311070792
user1333,0,0.43299387738747364,-38.05379372220392,0.002308921155264152
user1334,0,0.668413896871107,28.452237993160537,0.5212955500458598
user1335,0,0.46271808919850854,-27.37972075551221,0.0327078581430612
user1336,0,0.43126941391411583,-26.946651075968816,0.006869071099739466
user1337,0,0.4861958774681489,-16.382999309063877,0.05486122716245975
user1338,0,0.5130781043328979,-4.481168671306449,0.0011336595487288546
user1339,0,0.5535704197419201,7.840169434264794,0.0006151356501068095
user1340,0,0.5239143874519089,-5.437258556830301,0.0013260785680624728
user1341,0,0.43958231666799563,-22.779524657839772,0.009788398997510994
user1342,0,0.46271808919850854,-27.37972075551221,0.0327078581430612
user1343,0,0.6131592604414084,-3.6212399093969623,0.3283095729905092
user1344,0,0.6743208910224714,12.676329157504426,0.06975516399567706
user1345,0,0.6601421688020728,0.7307981337208957,0.0933899751786913
user1346,0,0.4340035518460927,-42.42278467364568,0.017370963596348113
user1347,0,0.4761997534383682,-25.2721314936708,0.010335031945766895
user1348,0,0.4668363314563119,-20.65373477763964,0.024769773249923934
user1349,0,0.5660174427373309,7.192911589409192,0.19108407087400395
user1350,0,0.4668363314563119,-20.65373477763964,0.024769773249923934
user1351,0,0.4493153139920619,-17.830702634130716,0.0006768933679531251
user1352,0,0.5224957896584733,-9.098205696787147,0.014320509204395189
user1353,0,0.46272728138818237,-30.068038747444547,0.06653806832223931
user1354,0,0.43532164607854346,-33.18201385622933,0.007450782266496056
user1355,0,0.4477665223309942,-30.643299851050955,0.02337492079314827
user1356,0,0.6432418665001978,-15.469057879102792,0.08588591867502347
user1357,0,0.4562562976670979,-20.259836367475344,0.0008535377242341774
user1358,0,0.47715769273632347,-25.327133804874364,0.092933686560222
user1359,0,0.48268654982100995,-12.883451352852518,0.01565714843781729
user1360,0,0.4315093493180026,-37.196995545648434,0.004986730329653527
user1361,0,0.47774514763853554,-21.534772710889996,0.1533319349998554
user1362,0,0.678674174972077,15.536049310197654,0.08275282901545147
user1363,0,0.5321782440992024,-5.430908302299542,0.15209259652889187
user1364,0,0.45232617168583206,-30.175348189710462,0.07902974151011534
user1365,0,0.6504840099664507,0.5952827898432815,0.10142101089517963
user1366,0,0.4692845193494473,-14.184910453903228,0.01132829414996661
user1367,0,0.44930758959164746,-17.82191993854636,0.06975919242218521
user1368,0,0.4318145913272218,-25.744320622611554,0.02363822981595747
user1369,0,0.6484969297288391,-6.001888013561796,0.07520890415225437
user1370,0,0.47442054154401275,-16.057115060095214,0.005580882459546076
user1371,0,0.5564175630225845,-3.1491716707383546,0.04866990457741905
user1372,0,0.5382670824715111,-0.00017372471546650559,0.07190527897332469
user1373,0,0.45050933528066306,-27.301497533247897,0.0018273371420254975
user1374,0,0.6591151188355995,-8.154220443377142,0.12884756012555953
user1375,0,0.4676994893450291,-13.987741320529949,0.050495599173720714
user1376,0,0.5239143874519089,-5.437258556830301,0.0013260785680624728
user1377,0,0.4408373086375381,-38.68087302246224,0.021766750774773226
user1378,0,0.47528054723251983,-15.06299378563574,0.0020790018355093666
user1379,0,0.6273800495118067,8.552099014131642,0.22303813317493812
user1380,0,0.43126941391411583,-26.946651075968816,0.006869071099739466
user1381,0,0.4861958774681489,-16.382999309063877,0.05486122716245975
user1382,0,0.5669227751960397,9.296992597619152,0.002599415195483606
user1383,0,0.5338092915984569,-4.6308294476336584,0.04536816254419707
user1384,0,0.4612417012725231,-27.047626159231186,0.05108929524991269
user1385,0,0.6326505818184741,4.40868971785261,0.251370864500195
user1386,0,0.43636438575845277,-34.6788245611632,0.0003368169076170467
user1387,0,0.48327579730900516,-17.085640965753555,0.032188970971916045
user1388,0,0.5127914672340449,-3.855352883644457,0.0019076515532614096
user1389,0,0.47528054723251983,-15.06299378563574,0.0020790018355093666
user1390,0,0.5642830639832078,2.6614025766958207,0.1196398746747175
user1391,0,0.4562562976670979,-20.259836367475344,0.0008535377242341774
user1392,0,0.5386340115537518,5.865137495675299e-06,0.010715230655276508
user1393,0,0.4493153139920619,-17.830702634130716,0.0006768933679531251
user1394,0,0.4732719082313003,-20.593825726239714,0.0006635308982767403
user1395,0,0.4737663625109434,-24.93433799776207,0.024192772655044503
user1396,0,0.47774514763853554,-21.534772710889996,0.1533319349998554
user1397,0,0.4363969236577529,-36.749786300127795,0.00386476009696126
user1398,0,0.4907341600461709,-14.56817242629026,0.0023052593231940818
user1399,0,0.47528054723251983,-15.06299378563574,0.0020790018355093666
user1400,0,0.4636172527129431,-30.721591835386874,0.1027459213659935
user1401,0,0.4515972431203076,-31.86680086436428,0.0010980572861048663
user1402,0,0.6165333472250004,-8.293098340979185,0.273768330859205
user1403,0,0.4567840988138976,-32.778720676823525,0.0006735073877677249
user1404,0,0.617934827837306,-1.1213091728988331,0.15399553837983165
user1405,0,0.5569035800868647,2.2975436035419534,0.022516847285863947
user1406,0,0.4408373086375381,-38.68087302246224,0.021766750774773226
user1407,0,0.6934845283313067,104.27302061366834,1.0047982312412325
user1408,0,0.48292773444475007,-10.986199789151158,0.0029850062336442954
user1409,0,0.4524466401557765,-30.303891001270358,0.0003423121774464808
user1410,0,0.48494676104919854,-9.566800162748649,0.013143377167276813
user1411,0,0.4383182216246051,-39.749381366488336,0.03493034218530576
user1412,0,0.4725574721548093,-20.830298953823416,0.0005782355120316509
user1413,0,0.4328569007668048,-25.714667611409396,0.014995047722859305
user1414,0,0.486702864291804,-20.711439409468,0.0749984474687683
user1415,0,0.47720231376096056,-15.912513224102526,0.006272359658643445
user1416,0,0.43533500115126705,-31.684292371273756,0.019997192701530418
user1417,0,0.41388483925643205,-43.90197993271644,0.006419932128077167
user1418,0,0.4328569007668048,-25.714667611409396,0.014995047722859305
user1419,0,0.44245475234929704,-33.27772382743069,0.0030751436478088615
user1420,0,0.47038391575479144,-25.499523592141998,0.0024208514350354234
user1421,0,0.47851577394582007,-26.052559842858983,0.026715003208196277
user1422,0,0.5270138520240897,-8.864662498257616,0.0444921658511071
user1423,0,0.47528054723251983,-15.06299378563574,0.0020790018355093666
user1424,0,0.4909182669019133,-18.870050224162014,0.02928928264615496
user1425,0,0.4450642676866763,-22.75525982216206,0.031389414861271545
user1426,0,0.5127914672340449,-3.855352883644457,0.0019076515532614096
user1427,0,0.4524466401557765,-30.303891001270358,0.0003423121774464808
user1428,0,0.4493153139920619,-17.830702634130716,0.0006768933679531251
user1429,0,0.5270138520240897,-8.864662498257616,0.0444921658511071
user1430,0,0.5032415532791462,-14.599495798706556,0.0006906838574299056
user1431,0,0.5023512057408246,-14.042513301369695,0.038826635847116917
user1432,0,0.49620032548862536,-12.578241775438755,0.009639983103119403
user1433,0,0.4575818066743731,-30.737258206562217,0.025229227736721618
user1434,0,0.5113875944050174,-11.335273752825572,0.02740097821795032
user1435,0,0.648641321222949,-9.6468073481077,0.06302228922310972
user1436,0,0.44956384930682775,-30.80476240119296,0.009656648507269354
user1437,0,0.47851532199834096,-25.94618263208514,0.047786508510259826
user1438,0,0.5650763082742685,-0.3445449476501494,0.03357394981927211
user1439,0,0.46178461389176534,-19.01254263518092,0.003434545205990512
user1440,0,0.4747966711441321,-15.968893987351237,0.045212680697956205
user1441,0,0.5171175177753918,0.0002412824310056294,0.046944080843204915
user1442,0,0.44431041990489506,-29.51670508058615,0.0010448054879066166
user1443,0,0.48161827984907063,-8.488064807580997,0.005007368082954002
user1444,0,0.4669513978294234,-8.99419844057212,0.0005193869132536795
user1445,0,0.5694434969959488,9.098803198494466,0.019876640243845018
user1446,0,0.45683411990557776,-20.266195872238,0.061688489437758245
user1447,0,0.45775130037020795,-31.698634864873185,0.04423672190224923
user1448,0,0.41327693737875326,-45.427756300484845,0.0001435783914748547
user1449,0,0.5569035800868647,2.2975436035419534,0.022516847285863947
user1450,0,0.5275595868545251,-4.714175770702923,0.02497147977151429
user1451,0,0.4515972431203076,-31.86680086436428,0.0010980572861048663
user1452,0,0.6023783590788889,-5.580754914419629,0.18630803173043162
user1453,0,0.46705657271815015,-14.279113196439795,0.028749271342276318
user1454,0,0.4468762910763357,-36.81096776097428,0.041082192720283815
user1455,0,0.4107361558667751,-47.76710161009578,0.0041186692841304814
user1456,0,0.5164357884441011,-4.578088912435419,0.000921801198897644
user1457,0,0.41327693737875326,-45.427756300484845,0.0001435783914748547
user1458,0,0.5394262044661802,-7.4500551450597925,0.0813426129424713
user1459,0,0.4732115234750903,-14.081728260518588,0.0004111394332308879
user1460,0,0.6576483285174622,0.8830745033166068,0.17936801039049455
user1461,0,0.524779937547356,0.00013529765146813588,0.0016162880404308939
user1462,0,0.4515488529382799,-29.697527758841375,0.01210942736973727
user1463,0,0.4232094136542357,-40.55286773516599,0.0006887778788685621
user1464,0,0.4878396772287868,-17.82570592731099,0.0881908434693297
user1465,0,0.485406035089768,-20.72335051819988,0.011783931562577643
user1466,0,0.595975362801659,-15.355026656480561,0.18245849926856703
user1467,0,0.47337343725704617,-15.082297878105805,0.053940641973656604
user1468,0,0.47038391575479144,-25.499523592141998,0.0024208514350354234
user1469,0,0.5029252487741307,-12.926553412044626,0.007685830671302349
user1470,0,0.5418117622272393,-0.0003313587835123144,0.1211771621112518
user1471,0,0.49216101648326943,-15.005700404762933,0.012272485514926611
user1472,0,0.4211035419464934,-43.5391487593794,0.002369871695181688
user1473,0,0.4612417012725231,-27.047626159231186,0.05108929524991269
user1474,0,0.5038467976047512,-10.173871062299241,0.002993293573403877
user1475,0,0.443038825373037,-31.726915519657894,0.00018129358232538267
user1476,0,0.47038391575479144,-25.499523592141998,0.0024208514350354234
user1477,0,0.5596507032192458,1.645098343717791,0.1434469078763933
user1478,0,0.4636172527129431,-30.721591835386874,0.1027459213659935
user1479,0,0.4419707083857377,-37.14415274302576,0.030490152038776443
user1480,0,0.45775130037020795,-31.698634864873185,0.04423672190224923
user1481,0,0.48268654982100995,-12.883451352852518,0.01565714843781729
user1482,0,0.49620032548862536,-12.578241775438755,0.009639983103119403
user1483,0,0.6393411192076001,-5.7905372403288595,0.18554789947647637
user1484,0,0.43636438575845277,-34.6788245611632,0.0003368169076170467
user1485,0,0.4512656311277368,-25.221339089155066,0.04325005305299992
user1486,0,0.45619677778207207,-28.222103342372378,0.11311062142676294
user1487,0,0.47048977093563404,-26.7996271831245,0.0015571678530868543
user1488,0,0.49245586333346286,-18.51289073631969,0.01800709472865322
user1489,0,0.4315093493180026,-37.196995545648434,0.004986730329653527
user1490,0,0.4232094136542357,-40.55286773516599,0.0006887778788685621
user1491,0,0.4219016590673082,-29.208453961150525,0.019041464449217567
user1492,0,0.4408373086375381,-38.68087302246224,0.021766750774773226
user1493,0,0.6959465483868819,43.09252997624564,0.30787017471864525
user1494,0,0.6524139464481593,1.764740572985687,0.23576263823044252
user1495,0,0.4861958774681489,-16.382999309063877,0.05486122716245975
user1496,0,0.5171175177753918,0.0002412824310056294,0.046944080843204915
user1497,0,0.513267654843827,-5.204818971913255,0.008289694808949172
user1498,0,0.51886767036125,-3.265054522216815e-05,0.003633798725751909
user1499,0,0.4340035518460927,-42.42278467364568,0.017370963596348113
user1500,0,0.48587171319303174,-18.956597507321334,0.015953018345457932
user1501,0,0.48161827984907063,-8.488064807580997,0.005007368082954002
user1502,0,0.6383457481950479,13.444147885237129,0.569397320801931
user1503,0,0.4693952978078652,-20.264284625225002,0.010467299458336543
user1504,0,0.5239143874519089,-5.437258556830301,0.0013260785680624728
user1505,0,0.5839944525823748,-26.50013525580468,0.14163301971098224
user1506,0,0.4232094136542357,-40.55286773516599,0.0006887778788685621
user1507,0,0.48636263921102285,-9.02203266873559,0.07838236066161007
user1508,0,0.43958231666799563,-22.779524657839772,0.009788398997510994
user1509,0,0.4907341600461709,-14.56817242629026,0.0023052593231940818
user1510,0,0.4107361558667751,-47.76710161009578,0.0041186692841304814
user1511,0,0.6669563456335017,1.61310285066034,0.1599856729656728
user1512,0,0.672257225577514,15.077440408976656,0.14594307743328452
user1513,0,0.43532164607854346,-33.18201385622933,0.007450782266496056
user1514,0,0.4477665223309942,-30.643299851050955,0.02337492079314827
user1515,0,0.46271808919850854,-27.37972075551221,0.0327078581430612
user1516,0,0.5029252487741307,-12.926553412044626,0.007685830671302349
user1517,0,0.4518075341770809,-33.65808637817827,0.07042110480589893
user1518,0,0.45050933528066306,-27.301497533247897,0.0018273371420254975
user1519,0,0.46271808919850854,-27.37972075551221,0.0327078581430612
user1520,0,0.4515972431203076,-31.86680086436428,0.0010980572861048663
user1521,0,0.4747966711441321,-15.968893987351237,0.045212680697956205
user1522,0,0.49033496752139755,-14.0462628864571,0.003284426468347747
user1523,0,0.502038120162986,-12.627623528617619,0.05849433385257407
user1524,0,0.4816348162314389,-9.496677598509251,0.026035327564520063
user1525,0,0.7031242889739934,43.90052722276283,0.3071581566667588
user1526,0,0.497223933544457,-15.808565273857482,0.02018601643098718
user1527,0,0.4450642676866763,-22.75525982216206,0.031389414861271545
user1528,0,0.44993834019039836,-35.335248429686914,0.00859174248570757
user1529,0,0.47851577394582007,-26.052559842858983,0.026715003208196277
user1530,0,0.5328394290933895,-5.1768955877870155,0.023465055422730995
user1531,0,0.47851577394582007,-26.052559842858983,0.026715003208196277
user1532,0,0.67945374795528,19.691140567975452,0.13805787891586
user1533,0,0.4668363314563119,-20.65373477763964,0.024769773249923934
user1534,0,0.5069281872229914,-8.689211381618605,0.000436801078213845
user1535,0,0.5023512057408246,-14.042513301369695,0.038826635847116917
user1536,0,0.4976084962243279,-23.412180759696213,0.04844726134446143
user1537,0,0.5069281872229914,-8.689211381618605,0.000436801078213845
user1538,0,0.5386340115537518,5.865137495675299e-06,0.010715230655276508
user1539,0,0.4782346537699472,-29.328804578402043,0.06726703746396266
user1540,0,0.4732719082313003,-20.593825726239714,0.0006635308982767403
user1541,0,0.48479849835089495,-15.03397041166076,0.008994242586337537
user1542,0,0.4211035419464934,-43.5391487593794,0.002369871695181688
user1543,0,0.4562562976670979,-20.259836367475344,0.0008535377242341774
user1544,0,0.5596507032192458,1.645098343717791,0.1434469078763933
user1545,0,0.4562562976670979,-20.259836367475344,0.0008535377242341774
user1546,0,0.6247560126509801,0.17167308134943937,0.4278416419417814
user1547,0,0.47337343725704617,-15.082297878105805,0.053940641973656604
user1548,0,0.4761997534383682,-25.2721314936708,0.010335031945766895
user1549,0,0.4303752555302007,-23.96754205735155,0.00475754055841984
user1550,0,0.6188864408533593,0.00043915145215578377,0.3032536096184119
user1551,0,0.6246321787338063,-0.3500945064567986,0.18168130502430493
user1552,0,0.443038825373037,-31.726915519657894,0.00018129358232538267
user1553,0,0.48494676104919854,-9.566800162748649,0.013143377167276813
user1554,0,0.47528054723251983,-15.06299378563574,0.0020790018355093666
user1555,0,0.47038391575479144,-25.499523592141998,0.0024208514350354234
user1556,0,0.512732551861005,-4.48929751050494,0.022410598912823845
user1557,0,0.49216101648326943,-15.005700404762933,0.012272485514926611
user1558,0,0.4747966711441321,-15.968893987351237,0.045212680697956205
user1559,0,0.5150353853010978,-8.940159531236588,0.16266313020128356
user1560,0,0.5418117622272393,-0.0003313587835123144,0.1211771621112518
user1561,0,0.4976084962243279,-23.412180759696213,0.04844726134446143
user1562,0,0.4558277198080052,-30.24074029930142,0.0011735393612307989
user1563,0,0.4303752555302007,-23.96754205735155,0.00475754055841984
user1564,0,0.47528054723251983,-15.06299378563574,0.0020790018355093666
user1565,0,0.5099322293734693,-10.838459769393296,0.0006052071956391843
user1566,0,0.5905276019705503,12.177493189656104,0.04202971028877964
user1567,0,0.5127914672340449,-3.855352883644457,0.0019076515532614096
user1568,0,0.5069281872229914,-8.689211381618605,0.000436801078213845
user1569,0,0.5650763082742685,-0.3445449476501494,0.03357394981927211
user1570,0,0.5669227751960397,9.296992597619152,0.002599415195483606
user1571,0,0.5074399163731139,-10.588308752335593,0.08382054248997647
user1572,0,0.4692845193494473,-14.184910453903228,0.01132829414996661
user1573,0,0.5251979735204353,-3.1454342475026067,0.009144417939393171
user1574,0,0.4303752555302007,-23.96754205735155,0.00475754055841984
user1575,0,0.44884867446884247,-30.440416881806243,0.0007105751816811746
user1576,0,0.4468762910763357,-36.81096776097428,0.041082192720283815
user1577,0,0.6582365271867512,3.5391108328104224,0.11331199681292313
user1578,0,0.512732551861005,-4.48929751050494,0.022410598912823845
user1579,0,0.47442054154401275,-16.057115060095214,0.005580882459546076
user1580,0,0.43610361065022246,-34.906118641015695,0.036303541595829165
user1581,0,0.4732719082313003,-20.593825726239714,0.0006635308982767403
user1582,0,0.440168285558359,-34.71017698638616,0.015777077408134894
user1583,0,0.4328569007668048,-25.714667611409396,0.014995047722859305
user1584,0,0.4580443965301309,-25.32670953163779,0.038684036793009774
user1585,0,0.47881871553240757,-21.06741138421887,0.027284144748110542
user1586,0,0.48587171319303174,-18.956597507321334,0.015953018345457932
user1587,0,0.4493153139920619,-17.830702634130716,0.0006768933679531251
user1588,0,0.51886767036125,-3.265054522216815e-05,0.003633798725751909
user1589,0,0.5386340115537518,5.865137495675299e-06,0.010715230655276508
user1590,0,0.4211035419464934,-43.5391487593794,0.002369871695181688
user1591,0,0.45232617168583206,-30.175348189710462,0.07902974151011534
user1592,0,0.5275595868545251,-4.714175770702923,0.02497147977151429
user1593,0,0.5023512057408246,-14.042513301369695,0.038826635847116917
user1594,0,0.4328569007668048,-25.714667611409396,0.014995047722859305
user1595,0,0.4232094136542357,-40.55286773516599,0.0006887778788685621
user1596,0,0.6453036259961457,15.334458386186341,0.224174838985483
user1597,0,0.5038467976047512,-10.173871062299241,0.002993293573403877
user1598,0,0.6703700477592677,74.42032881409708,1.111878657069927
user1599,0,0.5270138520240897,-8.864662498257616,0.0444921658511071
user1600,0,0.5214244284028242,-15.831664242160457,0.027322071270084528
user1601,0,0.43532164607854346,-33.18201385622933,0.007450782266496056
user1602,0,0.46421355459593405,-13.913134614738368,0.0028229805995444676
user1603,0,0.4450642676866763,-22.75525982216206,0.031389414861271545
user1604,0,0.44884867446884247,-30.440416881806243,0.0007105751816811746
user1605,0,0.4493153139920619,-17.830702634130716,0.0006768933679531251
user1606,0,0.4107361558667751,-47.76710161009578,0.0041186692841304814
user1607,0,0.48268654982100995,-12.883451352852518,0.01565714843781729
user1608,0,0.5270138520240897,-8.864662498257616,0.0444921658511071
user1609,0,0.4318145913272218,-25.744320622611554,0.02363822981595747
user1610,0,0.5905276019705503,12.177493189656104,0.04202971028877964
user1611,0,0.466710380255248,-24.511550591901965,0.007776937197225365
user1612,0,0.44431041990489506,-29.51670508058615,0.0010448054879066166
user1613,0,0.44930758959164746,-17.82191993854636,0.06975919242218521
user1614,0,0.4512656311277368,-25.221339089155066,0.04325005305299992
user1615,0,0.4347694009917458,-23.978614550091862,0.04362849429084892
