user,isolation_forest,oneclass_svm,autoencoder
U0452,0.37675403197009555,0.2920912702587747,0.3943777855115158
U0453,0.03192324360386417,0.16575303640933953,0.14330522482304536
U0454,0.4984202064373164,0.48977687288648447,0.29969826571595515
U0455,0.22005114648879365,0.11079066571293816,0.42298104662678304
U0456,0.35610087344027846,0.46592100810980175,0.3427585477037221
U0457,0.41241839631421934,0.10928387930061151,0.2799485109570402
U0458,0.4750062561240998,0.48694153455706446,0.35301850011624114
U0459,0.40394072982196744,0.11539379390542098,0.3087483690195912
U0460,0.13983827352342848,0.3673806121822839,0.06770329283458276
U0461,0.18064502914751485,0.06928366136420216,0.1024622086174275
U0462,0.30937622097184786,0.45888780857373207,0.274292837034227
U0463,0.3278157798277929,0.37955496077078255,0.46736186337750046
U0464,0.04241746868070834,0.00654373637876382,0.09017442661934727
U0465,0.12651256504989322,0.46773530765972726,0.37928501590903824
U0466,0.05328875845002079,0.43754181743276926,0.17755357391754722
U0467,0.33909516074943435,0.43998560240346796,0.38993323673320746
U0468,0.3958611251369746,0.32771738164120323,0.22795395115250883
U0469,0.21107007712174353,0.1872111573596712,0.2028655075624446
U0470,0.14350819559812306,0.022219012149855166,0.03115470877710297
U0471,0.1511397691922025,0.3031470617083387,0.008787479525058872
U0472,0.48760719503788336,0.27180748728941845,0.11625011551806419
U0473,0.2434914262980985,0.3126865819116208,0.4122579847589043
U0474,0.2077733211656635,0.01773369765022642,0.21915115056952306
U0475,0.4799613464661897,0.41172232423162997,0.4355229567472276
U0476,0.40043258447070135,0.4361666169896883,0.19361588075688235
U0477,0.3724407466471962,0.47332683789694846,0.17119613738235623
U0478,0.2909534492648491,0.10849843190335956,0.12330750413881364
U0479,0.050731654663876025,0.23035174052651786,0.19943011496727847
U0480,0.022523999424139907,0.25882374155894106,0.10554071262568743
U0481,0.14799616870318977,0.243773433684286,0.10476931872289408
U0482,0.3547569992298699,0.3030294333157288,0.05594281873662038
U0483,0.14048057619555782,0.254753025959898,0.42033806930448264
U0484,0.23091191799130223,0.41184185572385773,0.3953563084584126
U0485,0.3896228355229196,0.28753986325479436,0.20419580220312816
U0486,0.49032369759081595,0.3773963041267127,0.1990441315525306
U0487,0.1203211411952122,0.38656534495334016,0.1736890931589154
U0488,0.08907673155392631,0.4435602803546183,0.4640988252162109
U0489,0.27813558652405296,0.2351722381070946,0.28720489340346017
U0490,0.15372937687772686,0.14694307271221368,0.20930819242787302
U0491,0.3604403947505903,0.29206964382249667,0.39855848009363204
U0492,0.3560742357176652,0.2306153652972236,0.12890304425689159
U0493,0.4152651166780234,0.4480256836156858,0.2947008353914226
U0494,0.23492389042743783,0.25407352766039515,0.2898814533121091
U0495,0.4224843803933715,0.4132531680457126,0.17974142680188537
U0496,0.49216148457789166,0.08053464281882744,0.1277880709289611
U0497,0.47698830953846855,0.47377383292372666,0.41007423993043807
U0498,0.14449262029417753,0.2109861671176208,0.3436046461211378
U0499,0.29811114667892563,0.009260672345238752,0.11101772620350364
U0500,0.2030032250427613,0.10640337933854938,0.3139306810465597
U0501,0.15792596325262143,0.007016521137023168,0.0023496210672304674
U0502,0.31490897861166944,0.34523246350049974,0.10116835274964964
U0503,0.43323800286447944,0.30417919866659987,0.24971251561012492
U0504,0.41287111620226985,0.08654940629159225,0.4609571642218971
U0505,0.4019685262757923,0.2742099287011267,0.4415725947096295
U0506,0.13513198028140083,0.2364091178836899,0.2531956543135979
U0507,0.34064993451571857,0.4156915058970796,0.16640146364112873
U0508,0.2274144265035123,0.16519035433265333,0.03065580751198077
U0509,0.41052241320119226,0.20024481151063322,0.10120892330284242
U0510,0.32046160138384394,0.3880717350429477,0.3402634279626086
U0511,0.2862490790544894,0.1836255695868637,0.20246882881716827
U0512,0.05025612392477502,0.4734065687258679,0.25456284086390407
U0513,0.24953614065718693,0.39113466506357314,0.20236743487138176
U0514,0.10109075045487048,0.4684805790555781,0.4412717362517131
U0515,0.004789169469789967,0.42265615178438365,0.013634419221749017
U0516,0.18000970778346848,0.3323428294150721,0.209974861205163
U0517,0.43070174793689553,0.05463228733820091,0.40820725950374037
U0518,0.26139169963993714,0.2737202409460659,0.42403983145609747
U0519,0.22164579082049662,0.49660874788551335,0.3007714190244624
U0520,0.21946618924616446,0.007762726901519079,0.2616677773950305
U0521,0.2651423476056467,0.1729139522633905,0.28823209681804224
U0522,0.0797538052820927,0.006724760695429821,0.39578260523773284
U0523,0.046672689826063096,0.3411074198498719,0.4470056687735507
U0524,0.2459975400146639,0.20586721061523283,0.24023573491824857
U0525,0.06464350435353716,0.21296334202510436,0.07481422353860784
U0526,0.34057949385602676,0.4272263367552389,0.10549234250165285
U0527,0.26317799911623474,0.4700862356314089,0.0552377100702971
U0528,0.2087960751703406,0.1529284318528411,0.2837028536740005
U0529,0.39436505864926963,0.38329682316797875,0.16070225248658343
U0530,0.02407356088657092,0.18661677956406908,0.041424511427436694
U0531,0.2285064959054232,0.09968828454069717,0.27531754260760416
U0532,0.20995160029924365,0.21970748238952337,0.345397051793236
U0533,0.2982640523667272,0.1350239898240881,0.4650792482945581
U0534,0.13011138024388902,0.3960909697869412,0.2815422875689598
U0535,0.24438565604442714,0.3013499306502941,0.35677053103709805
U0536,0.22162938313873276,0.4925586411064783,0.026893973042721897
U0537,0.06831374542136887,0.07207131435224634,0.3992150626699144
U0538,0.2862030776291872,0.3052033066013045,0.09435478623297872
U0539,0.31255499657949826,0.07121812430741686,0.26231879706622196
U0540,0.02729201854195784,0.03907141818800591,0.20964039019531494
U0541,0.4804528180906405,0.2836172783044535,0.21599772951293178
U0542,0.2777702574291447,0.13475360600890857,0.030192980167023487
U0543,0.47870822703721044,0.29173308849148505,0.17716965709102017
U0544,0.3010063074616272,0.1675080751466993,0.4656255748890189
U0545,0.277609228675394,0.29269328663786837,0.38884229741617216
U0546,0.08221073289874359,0.06448179313521518,0.07022538024464392
U0547,0.023576434760570086,0.1996513395938434,0.2887074573332151
U0548,0.02959470155588828,0.05364296861479306,0.04076508509630167
U0549,0.1872697487648904,0.3847775543362707,0.41219125205693313
U0550,2.391720582906204,1.873163145298349,2.0280496029479504
U0551,0.1916998505792471,0.0123902757708928,0.1907159335504176
U0552,0.3151762481091425,0.06749150156562966,0.09613512316253431
U0553,0.09936684041151833,0.1619144275485498,0.3045179563317153
U0554,0.08983766145769828,0.446674442827743,0.19467664399446416
U0555,0.10378284393836273,0.18913816234351583,0.08732947923537282
U0556,0.4236410440414578,0.34414228846698725,0.35147880228523104
U0557,0.17621228186863058,0.27855869438284114,0.4192121978811082
U0558,0.4062870327981262,0.21436875499456287,0.013940154083098344
U0559,0.4070407078301245,0.23927857003762043,0.006005620141850243
U0560,0.21870178870349655,0.38997327147322064,0.2722403470972186
U0561,0.363189027897988,0.33004218445851113,0.3163998982392501
U0562,0.31295248105303214,0.016604249143284622,0.06892213406874859
U0563,0.47978334993970967,0.07879893954994976,0.07544266837954822
U0564,0.03815964713845327,0.09918780337184968,0.22298857926174565
U0565,0.4565933266613877,0.16358487419090684,0.012764375145126516
U0566,0.11237920402240831,0.2020079238350206,0.3041952529438772
U0567,0.3695658592614274,0.2557726064478464,0.49585906085786985
U0568,0.16698612255985779,0.056646539540952945,0.4088581902229671
U0569,0.20131887791980702,0.13072698156475498,0.3516436856310979
U0570,0.08011774788812492,0.12908719614048075,0.45605862316671175
U0571,0.4922403830097561,0.24410428433748954,0.18463411159828247
U0572,0.1676489670903381,0.3342624363173013,0.15581157671181045
U0573,0.4013995813666648,0.35761739814051796,0.31830989044551644
U0574,0.4448761881794001,0.4416604124387925,0.018739657747519844
U0575,0.4483290925868022,0.032845084763410415,0.4258591069873986
U0576,0.03624159706446356,0.4202047831979712,0.17235671935924152
U0577,0.39704343104777007,0.4362393206540772,0.3739069286978654
U0578,0.15520310874615395,0.01393762641882823,0.2962412080049703
U0579,0.26649176161454013,0.18957204965381053,0.12310761653994046
U0580,0.196310329614514,0.4945491879372224,0.37506929727752364
U0581,0.3450882971140111,0.054752366926643814,0.17338282169570013
U0582,0.33304297599078936,0.2149446678137356,0.3810809971565214
U0583,0.11063714470194952,0.30889634531273524,0.02769922417612869
U0584,0.0633267313913442,0.0015297625598268971,0.2537473616621123
U0585,0.4964958005619864,0.4106710957077467,0.46669079440332045
U0586,0.24831451252774467,0.08343934157287647,0.1680843389082392
U0587,0.40382409669310526,0.26439388683941345,0.3529061232736391
U0588,0.23602996471132648,0.3188211621721876,0.3643317783482131
U0589,0.35277330170782817,0.35815574883227647,0.023511621530109272
U0590,0.46118178565649154,0.16862130771462108,0.4715724009534697
U0591,0.013238363194657543,0.33705243120975675,0.01622432411360525
U0592,0.3559792694740187,0.3851600516237119,0.012105031810950628
U0593,0.3932515837805296,0.22579815172049944,0.10450682021857532
U0594,0.29452556781102546,0.0037728419722909967,0.32548110999234997
U0595,0.3175506770439369,0.17527516424969275,0.4183241430935596
U0596,0.29109477117627813,0.2662813559641543,0.2364717573043234
U0597,0.3254818448084352,0.039931096050470294,0.2459411617936217
U0598,0.26704090703086814,0.3259688153739,0.19025921003308566
U0599,0.45549226785418634,0.12483556009439395,0.27129718099282957
U0600,0.39868031812490307,0.23436343298790685,0.35311141716999456
U0601,0.08435197702102915,0.13308072477411392,0.4080351057949244
U0602,0.02043268219688721,0.31256722087165817,0.380896203537604
U0603,0.3832555312408885,0.36516681109596294,0.17422184956258358
U0604,0.34370584052155584,0.24802636243821086,0.35555242108716806
U0605,0.22401280425304043,0.39672302703319884,0.3869538989040547
U0606,0.11237360469268254,0.21784491463643435,0.004454286556614173
U0607,0.2043335689960038,0.29177174435968056,0.14659518808347377
U0608,0.30583299848449985,0.37057378968990834,0.33552557963243607
U0609,0.1900146874476651,0.24285024463051996,0.14193691316377843
U0610,0.08752920602135122,0.10130716986474492,0.44647624578528866
U0611,0.3805521906548339,0.17039800263855975,0.4072468667536083
U0612,0.23419730953486723,0.24183671993855066,0.1818489654808847
U0613,0.415074796176302,0.05494588807501155,0.03929674548883394
U0614,0.178406260196533,0.024336106880126995,0.22486906319990785
U0615,0.1380832810650685,0.4539334987580377,0.10784169915587338
U0616,0.033637522928132824,0.35978306515616887,0.3815639689200386
U0617,0.39955833927082673,0.2602868320368471,0.3009168800337982
U0618,0.3720867859910179,0.46073019228025625,0.3785388805443849
U0619,0.27220159242227326,0.19307545340825233,0.037071201052621516
U0620,0.4120145101545809,0.20051766335866755,0.07176094861253235
U0621,0.14462204706220216,0.07972845735220008,0.11696621635312343
U0622,0.49708824027492454,0.4165154403668968,0.1026164747436013
U0623,0.4742865433928452,0.4843910541233792,0.2674288905569474
U0624,0.344889016928752,0.2507292106831604,0.30650818358889115
U0625,0.04110221924941798,0.0004521080011482548,0.3220759093218282
U0626,0.11479822914546434,0.3586866504133283,0.3900933107941553
U0627,0.10813319441206887,0.14110266117873133,0.012983956328778079
U0628,0.012714618622378604,0.41380331226482087,0.032293456590863356
U0629,0.37560484915679465,0.26397497901389383,0.21074272140481493
U0630,0.11214057248080356,0.41828668718381645,0.4295592311128429
U0631,0.06729257622950713,0.11177257467426255,0.08680195445243771
U0632,0.4806887390691667,0.031567114430486154,0.14730089317699246
U0633,0.2663935848705232,0.2667739181372152,0.43144118922796676
U0634,0.12340988062575248,0.3087399410908228,0.05171489827779313
U0635,0.39638015918861425,0.08269682562792968,0.44368837138598216
U0636,0.3085588657189243,0.4769264570659152,0.27437989993289025
U0637,0.10677171573657118,0.2750826983752439,0.38213042896743193
U0638,0.22657288902392803,0.33241011698842193,0.19631314829227697
U0639,0.497570632850061,0.0369882030792571,0.1423178043450279
U0640,0.21743831292589483,0.43578909982549824,0.3608088929328761
U0641,0.48519087544604717,0.12557697461839745,0.22426911716303494
U0642,0.033329808267151095,0.21440993818362364,0.294720996970389
U0643,0.2219826594542159,0.375492454887033,0.008304945389397245
U0644,0.18594716706258907,0.15971327157786502,0.3525532011998198
U0645,0.27246535977378694,0.4523907360183319,0.181127095014176
U0646,0.30348906807851017,0.06874303868711545,0.49814802918170564
U0647,0.08447791917539677,0.49821555259356176,0.05314255194568762
U0648,0.07292521529348461,0.24868244612886964,0.03278790721998093
U0649,0.10088589536917975,0.1447135884517305,0.213132344120676
U0650,0.09321114868125902,0.4694095399611786,0.08849529185889649
U0651,0.30742781231171606,0.011527220448950881,0.3747674536019609
U0652,0.10951270014549774,0.3852007940879713,0.09717873452618747
U0653,0.2211908358005748,0.45252944276807067,0.19993294413726614
U0654,0.013813570871411163,0.45939680208408096,0.4125661925516331
U0655,0.282484407692371,0.07038570376727848,0.10280868376469038
U0656,0.2777117555257748,0.462213409969931,0.48443374832461283
U0657,2.76652809134468,1.9073566905103176,1.5511482252651319
U0658,0.11958565226837853,0.36459899788920536,0.366758364994902
U0659,0.4261047133869509,0.13594779915700717,0.32041574729033767
U0660,0.36961184633119637,0.3582521700219991,0.1577782480007382
U0661,0.0902724985735276,0.31744401295133845,0.2550039102406446
U0662,0.47332669608548583,0.10386761439638215,0.29800546609306533
U0663,0.1715082696037365,0.018807282971055106,0.42931862311732744
U0664,0.2635078893235514,0.326910002215015,0.3477846008556402
U0665,0.10968263668150868,0.4108590068045875,0.46650725829238704
U0666,0.03500179492175687,0.31214016870902855,0.3432047336021636
U0667,0.328434742473418,0.3957973665988317,0.3041842293305793
U0668,0.3093254670393875,0.2701595083669151,0.07153780278253857
U0669,0.05337779519438113,0.4856907670732752,0.06246790198911634
U0670,0.4671625761960315,0.43472403592356046,0.10138624552348069
U0671,0.11540907762686142,0.060413265714006625,0.015177224501111863
U0672,0.15823204211018443,0.39903752321181846,0.3152297931224934
U0673,0.2706623032187724,0.11084000430969643,0.11594229563045211
U0674,0.4100549575275529,0.4001032569473073,0.3498393277275754
U0675,0.20569080244413385,0.1603249232595741,0.33104596055008534
U0676,0.11219265332712186,0.25115277264926655,0.4041044773940076
U0677,0.14567115566093908,0.3396134539911174,0.23938842416975264
U0678,0.43323578658056455,0.0512620474150397,0.3842091078205914
U0679,0.11813367948673859,0.0005317376920067618,0.2148870979897463
U0680,0.018207987153006866,0.14875110905736966,0.08367664230973604
U0681,0.4841254504427577,0.2791540497638378,0.4340533018710932
U0682,0.2696379921987659,0.1628204946371517,0.16956461271838452
U0683,0.11254089817060858,0.0707336157641536,0.13263131520150678
U0684,0.1077801934592566,0.12944418211596442,0.2882805275386572
U0685,0.44328755786193436,0.24766122148703829,0.019694013225922458
U0686,0.44169523271901434,0.1997576921492717,0.050573417564122314
U0687,0.3288153052027327,0.12958826153970987,0.22542311594085002
U0688,0.4635907501944517,0.18556599829197562,0.49456523726677815
U0689,0.09250245125416523,0.10483898887139753,0.11435097907439618
U0690,0.32189599254069823,0.44951447209702833,0.2777054942665459
U0691,0.04679296951394174,0.04981973019210428,0.08738279101587265
U0692,0.4822070922992229,0.0915959900850416,0.018275756715956604
U0693,0.44199061868083733,0.2225737273693344,0.16147034254563902
U0694,0.28141493397621103,0.42410747404253063,0.04291809327043011
U0695,0.25675216723159583,0.43370784867691153,0.02266599017188653
U0696,0.4384566333683297,0.37025831856365504,0.2180881805605221
U0697,0.41980235142893374,0.4639145869204402,0.1533915144675151
U0698,0.3804610375993762,0.07339828139960275,0.46776785773778534
U0699,0.23140668646068158,0.10415412744717473,0.43496520731009203
U0700,0.13629442496638466,0.24496966677661913,0.18114955424752227
U0701,0.19656874135291363,0.09048294084950359,0.31496845080931907
U0702,0.4886715729977169,0.386894784306477,0.08969401915792796
U0703,0.0669228967718562,0.020012659394481935,0.040691264791645865
U0704,0.14762353684113755,0.10821730110347388,0.31971651781665056
U0705,0.0073194158743443705,0.2479035387178119,0.1748677061528181
U0706,0.10486468469425353,0.2877148381064899,0.0901654571118578
U0707,0.18108084519316475,0.2803230206164512,0.022105289994083843
U0708,0.086007463293509,0.1730645103491722,0.46567973327672674
U0709,0.10597645860248639,0.39754408313982476,0.4492914795555773
U0710,0.3133655698218619,0.47747235063142063,0.11731523926471754
U0711,0.15007118735527286,0.26220361401813846,0.43647055074070107
U0712,0.44887730384933594,0.2922183708631766,0.18744966900557825
U0713,0.23053054123509797,0.3888809838131782,0.12536056539570611
U0714,0.36168740679997613,0.43403187092081963,0.32238378852453664
U0715,0.4949651196709187,0.2750987494783224,0.3893837892945602
U0716,0.4591449912275186,0.28394116094323957,0.20828949409772685
U0717,0.25678458813773614,0.49968820360716165,0.47934618868246154
U0718,0.440336674737826,0.2996174832298294,0.32796315496327383
U0719,0.39448585573856426,0.41940547665859534,0.08173144076278543
U0720,0.3158878658882439,0.472479571214314,0.38634157074167413
U0721,0.021030699429931077,0.25974639925807735,0.40976631735445074
U0722,0.3927784408447459,0.23990726963893783,0.010456689182441914
U0723,0.09128325342178578,0.40154778676096675,0.17111875625983797
U0724,0.38297738890759797,0.3291264614769611,0.11956124166507043
U0725,0.4884508304920175,0.3046374362452927,0.0529729623166772
U0726,0.22279745563154646,0.02818406935349782,0.4540337310503999
U0727,0.00973795417704637,0.1440947341736249,0.15833999305480367
U0728,0.35512256416723453,0.1173315986652837,0.037289546542313756
U0729,0.34690054582868407,0.014152810713276287,0.15279862818131462
U0730,0.164643302692197,0.09491417220690535,0.01926168281652002
U0731,0.29145890986183026,0.49398826116726785,0.23788888247868412
U0732,0.27269660279768004,0.0996119832623093,0.25447095931485364
U0733,0.1182297335364223,0.015615375257873987,0.22578471760151486
U0734,0.17510300821022712,0.27534004098748915,0.21967162921558797
U0735,0.32359757371297954,0.2455555230621556,0.04050602435639511
U0736,0.017302262655588707,0.3501076764167302,0.13162797990906017
U0737,0.272938047207519,0.4800390345260841,0.4452184311270463
U0738,0.0345341947987029,0.2568480858378533,0.2856273214234795
U0739,0.39637527026956515,0.14603832576094816,0.20084638352087608
U0740,0.33650203297209486,0.2246426981405058,0.07420929307849256
U0741,0.09832609897483818,0.19033446891032235,0.06146915003624037
U0742,0.19854280502599997,0.4829505131995176,0.12466158131005123
U0743,0.3668199499437584,0.04958619242871859,0.22600058581439547
U0744,0.30838558184003523,0.2934851104814315,0.4821444298750565
U0745,0.4532798315902517,0.10900286289181615,0.22943689472721995
U0746,0.14327014082076917,0.013618258991512144,0.4871262424918773
U0747,0.3087710422848518,0.04895135443274251,0.2639686843211578
U0748,0.26617348335567803,0.267152708262138,0.25507637085466145
U0749,0.08107412631506711,0.06339327152642033,0.4191483468928238
U0750,0.07083057518780483,0.17364148793958922,0.22799507262298369
U0751,0.475577726805425,0.001468903126256249,0.48251705538259704
U0752,0.0886635794992906,0.48576420563722095,0.19390907529960616
U0753,0.31391472302162304,0.02880135465413708,0.3559206489988834
U0754,0.19895672741582743,0.3265050155544882,0.416749577098571
U0755,0.015372080859525017,0.3435289211244019,0.1941763638781801
U0756,0.38158952479796676,0.16781542117372172,0.2163567895876124
U0757,0.3146259981025956,0.19517074139589674,0.3635941373004376
U0758,0.39474422135003506,0.08670662189322897,0.3402032409695699
U0759,0.1780582722439642,0.35691905079073666,0.2621664769241553
U0760,0.49783041100152686,0.3166732384912533,0.057597690426634485
U0761,0.3286653165727918,0.4325417242817947,0.49863958935936603
U0762,0.44327149294388546,0.15207082821696083,0.4166405038499356
U0763,0.45452109567553994,0.08260253011747204,0.040774573302959305
U0764,0.3845628606509763,0.1978940374545074,0.24266346873753403
U0765,0.1539342489280821,0.2993421826303974,0.14986673958096475
U0766,0.25609396906654336,0.09467891379252463,0.44357298404068274
U0767,0.07771511006757237,0.20644483240024136,0.3207487853364707
U0768,0.05211508967791062,0.2219369394147101,0.43656719963474594
U0769,0.3752963634328108,0.39973147354759775,0.16138429609445232
U0770,0.10171050876172139,0.012755534130318325,0.1299243355713648
U0771,0.442872665387471,0.04606548616694023,0.17394368192779036
U0772,0.2702791875606522,0.4490209241922619,0.49313897535530754
U0773,0.41470526839878774,0.10738810434465473,0.28853140606499394
U0774,0.454995303700627,0.4970442244578763,0.31407880909676933
U0775,0.060140656887833654,0.3268761680577759,0.0851703879380073
U0776,0.24856832152516606,0.35871486302894445,0.20931616091377242
U0777,0.13018918759047177,0.39968262568894036,0.32892762120644575
U0778,0.03053875560729097,0.038156506185961725,0.38076153288722187
U0779,0.161777635401738,0.13127620764725,0.4625434831966155
U0780,0.35464612427280306,0.3369932160420186,0.30498299828113534
U0781,0.10453125925425527,0.14547487053625868,0.3400079722408381
U0782,0.45056816065873484,0.4813330870544158,0.36401369270311557
U0783,0.47135653221362855,0.4162964119767754,0.15338656775485954
U0784,0.004264597284305338,0.26310171510099106,0.4557303181419406
U0785,0.40173001004838615,0.49540518823820917,0.0298956632059047
U0786,0.265658893682422,0.20936240519315558,0.079312030724418
U0787,0.4722758618255444,0.055487597845259806,0.08560153561590056
U0788,0.17551330207186822,0.12650794527079107,0.27564908644202873
U0789,0.41866494822095407,0.1282346429397026,0.06888978017523861
U0790,0.20214175389228511,0.11615053716532603,0.02142690430193983
U0791,0.3297909045809504,0.3327769391176256,0.2363808331253484
U0792,0.17496633332895284,0.19846835378729316,0.24119575970451101
U0793,0.30115463525156794,0.3038216190592473,0.2654597238946202
U0794,0.1872247184742915,0.2971022084708883,0.052644484641976685
U0795,0.0055585575232457995,0.2786562529764429,0.31245551568541474
U0796,0.4828101434180686,0.05181899940973861,0.10628864035699137
U0797,0.4776564446345914,0.32628674618854736,0.21806443470764492
U0798,0.16016659461139243,0.4327725740343699,0.41997340402030714
U0799,0.23190530677363969,0.2810583475855332,0.08812569744409865
U0800,0.026712640733184745,0.4439612862498538,0.11498305882059556
U0801,0.3163112587255171,0.21984988564975938,0.20540817453107774
U0802,0.49688698651860674,0.041642525801910524,0.43851643634133014
U0803,0.351957395118578,0.2984498421968186,0.3704211887882149
U0804,0.45695770353593146,0.3276947469914005,0.4281089304416525
U0805,0.18296202735506678,0.0901616012623434,0.3998559250193943
U0806,0.23721574421747516,0.27320790612559054,0.2256656759006267
U0807,0.3579698765026745,0.4496706518775739,0.3050998212217194
U0808,0.029650401866412157,0.10058197618999498,0.4709489980466225
U0809,0.242707284953893,0.21682906896176946,0.1618291457737065
U0810,0.4811777044323533,0.18579248338091464,0.12275993093169352
U0811,0.04604055016883657,0.0009084932748870123,0.0001721656784878789
U0812,0.34879125513668874,0.4975737943435822,0.48765278372403914
U0813,0.33395317831516863,0.1741802140106169,0.41516137166801437
U0814,0.48021321495150343,0.3374999105804832,0.2292430166027793
U0815,0.3800868788078588,0.41296630184851446,0.010179931828190214
U0816,0.24832711884920822,0.3755009053839056,0.1838049303979904
U0817,0.14493333687218474,0.49965808744973467,0.3601225513208359
U0818,0.3965733209561601,0.4865885864504978,0.0019112859299505458
U0819,0.23280533387839314,0.2759727546855909,0.2932515857991821
U0820,0.42340609641075205,0.43510806821036835,0.005140307290930568
U0821,0.23033154107631754,0.2819622138678651,0.29161845273048276
U0822,0.21941641267857442,0.21935440542636359,0.3959394903206728
U0823,0.017598148154307436,0.4324317041361433,0.04789132869309243
U0824,0.06054568811439742,0.1523982091453006,0.4243325020562318
U0825,0.0930902422904325,0.3687110740155357,0.021026127091802738
U0826,0.06553757076517291,0.4316870570903072,0.09614826938792492
U0827,0.16687317739314905,0.48893986543353934,0.3509797609898826
U0828,0.2681409647409589,0.05185281586965185,0.3905701684739949
U0829,0.033604317405826645,0.4143125804234786,0.39782973769670366
U0830,0.09374234090613742,0.11404273403184484,0.43647098337522244
U0831,0.4942684375998757,0.15446753549579412,0.08755335786023877
U0832,0.29254288279465057,0.21784513454323756,0.23266427366793552
U0833,0.31145121068275816,0.11657883661211615,0.33236910049017265
U0834,0.15298444812974948,0.1972076996356067,0.174759977926509
U0835,0.3968296001675028,0.15835867552069544,0.11701132763099109
U0836,0.34097090277066117,0.16481805671658356,0.3121210719286832
U0837,0.4173316087558503,0.22936472651887757,0.2103789470098439
U0838,0.2844615554349847,0.4106139472481656,0.3165416538573379
U0839,0.14198490693587118,0.4898110259719893,0.2847962279165203
U0840,0.17442648893532786,0.4829511418899728,0.06327072167549608
U0841,0.15068535404660716,0.4432058276388124,0.4383361744364803
U0842,0.4861367755428446,0.48643654524249597,0.32907639303480574
U0843,0.41712263751857226,0.4362103576406866,0.32678941026221187
U0844,0.28635504291515523,0.08556708739970187,0.21777389592056212
U0845,0.4190994404752455,0.4342720185965061,0.34572670915395504
U0846,0.24986342904517084,0.07223089836659602,0.29269610042242583
U0847,0.0031432787983772803,0.031389716295282644,0.04574527735279249
U0848,0.07161976943528503,0.05211415581567219,0.3366682051024677
U0849,0.19082560065585685,0.3954104735564998,0.3388616284720285
U0850,0.033921977952718896,0.29381041930055213,0.36742659862523414
U0851,0.20934933164620861,0.07188436045335905,0.2181024319993265
U0852,0.2905466283173951,0.26726092429561993,0.39298238074115327
U0853,0.39715041050723354,0.12210993564129968,0.23334617833192
U0854,0.39189608236257367,0.448828773724167,0.2586004226945982
U0855,0.4920942693297276,0.16553427512469632,0.48579755506457434
U0856,0.13554501977966144,0.4639854976601066,0.39191191626734706
U0857,0.14049372300615254,0.48926916847430285,0.33002708711044093
U0858,0.30297127455689593,0.23499013865910529,0.32845414388579564
U0859,0.2571329981501416,0.32156485093162906,0.22190412371184054
U0860,0.013156090344633387,0.04628588102987907,0.030443277145141334
U0861,0.0005962525318224388,0.4141763858099445,0.02027481886330318
U0862,0.16346787503228527,0.05736642460550856,0.16898709341002655
U0863,0.4067598083308375,0.3342839223083446,0.42647587288347205
U0864,0.25041009716610335,0.2964505417100538,0.4558266924382252
U0865,0.3338869106088664,0.23249233467635605,0.16040318818457028
U0866,0.31872637014277244,0.4836100895986481,0.41730710091840534
U0867,0.13029626377791215,0.03027208945647608,0.15066966373491608
U0868,0.0163409723870952,0.4858275595804314,0.4580221452239659
U0869,0.2932878151889993,0.06621970671201916,0.1481937252929817
U0870,0.2766878685797668,0.1474550888509395,0.3461004588517562
U0871,0.3778688644088065,0.4985333384969422,0.38574070028867524
U0872,0.0560698430526812,0.46127315713849276,0.45616640434852407
U0873,0.48574281779815287,0.482250662206492,0.16654885196591862
U0874,0.2866489601162408,0.4275963712347745,0.2627319803108575
U0875,0.33675963620017824,0.11346312636231665,0.2758908068365087
U0876,0.091303436409568,0.3820158743474464,0.13865420816330037
U0877,0.17284578865446526,0.4086591331245387,0.0721300072198105
U0878,0.2260396832726534,0.47990119903587314,0.3095428813348841
U0879,0.043417344728161444,0.400673544167283,0.4805677902079813
U0880,0.4824961978398846,0.014858990037741548,0.4243282501337236
U0881,0.41192441817916214,0.3986969709061408,0.33976807104015794
U0882,0.4693773415323998,0.3286446730627016,0.4250665294902813
U0883,0.4289682022119706,0.441554921319777,0.4305876089226801
U0884,0.14852860960676545,0.26778854175404676,0.17554035942291085
U0885,0.2898042307389951,0.07158148399285236,0.057394353964167366
U0886,0.2487860157702565,0.16246897320398818,0.15472386428627788
U0887,0.04991132712425134,0.37598501951554986,0.4219410591943364
U0888,0.23019882174257006,0.21925501994100582,0.2999093835570899
U0889,0.4493868379266776,0.31829262299028055,0.23217456066590592
U0890,0.3527093810687505,0.38005582298892815,0.0466379862328124
U0891,0.17070698998832406,0.0011032378852058322,0.2807043790807831
U0892,0.4349730335360976,0.32039168507800175,0.2909867232900685
U0893,0.05062935023403892,0.2478183388170096,0.36760008952556245
U0894,0.057263820196917614,0.2163500409204152,0.11349767573135378
U0895,0.16233633379521484,0.4013759556424266,0.0811914356879026
U0896,0.43343930306652056,0.31975816574516314,0.26386770830950707
U0897,0.020972920538154693,0.26436096408377296,0.1540348771783675
U0898,0.4018969610284184,0.10387209451072449,0.35032453388631124
U0899,0.401728597860729,0.08637406408453402,0.4430734152395591
U0900,0.3153069164727255,0.4526031712511922,0.005215832820156807
U0901,0.35160210542389764,0.13572292817425013,0.0794742496344038
U0902,0.022987890801933586,0.19130386313137177,0.4322224066342884
U0903,0.3577758560998348,0.1133672714341738,0.28499107510643923
